claim_id,policy_id,vehicle_id,fleet_id,loss_date,report_date,claim_type,claim_status,paid_loss,reserve_amount,incurred_loss,litigation_flag,bodily_injury_flag,property_damage_flag,software_failure_flag,sensor_issue_flag,weather_condition,accident_severity,subrogation_recovery,claim_close_days,client_type,primary_state
CLM-001372,POL-0029,VEH-00390,FLT-0029,2025-10-15,2025-10-18,sensor_damage,open,3328.6,1070.61,4399.21,False,False,True,False,False,clear,minor,4398.17,30,rideshare,TX
CLM-001373,POL-0055,VEH-01226,FLT-0055,2025-04-11,2025-04-21,comprehensive,closed,4404.45,7755.28,12159.73,True,False,True,False,False,clear,minor,0.0,150,rideshare,CO
CLM-001374,POL-0019,VEH-00729,FLT-0019,2025-06-12,2025-06-30,bodily_injury,closed,9311.08,10395.06,19706.14,False,False,True,False,False,snow,major,2018.29,78,autonomous_taxi,NV
CLM-001375,POL-0034,VEH-01695,FLT-0034,2025-08-16,2025-08-24,property_damage,open,6696.72,461.79,7158.5,False,True,True,False,True,rain,moderate,2967.1,187,logistics,CO
CLM-001376,POL-0065,VEH-00821,FLT-0065,2025-05-13,2025-05-20,collision,closed,18484.87,21849.82,40334.69,False,False,True,False,False,snow,minor,0.0,176,mixed_mobility,GA
CLM-001377,POL-0038,VEH-01558,FLT-0038,2025-05-06,2025-05-21,comprehensive,closed,13025.96,5788.72,18814.67,False,False,True,False,True,wind,minor,4630.58,142,autonomous_taxi,NY
CLM-001378,POL-0002,VEH-01185,FLT-0002,2025-02-13,2025-02-13,sensor_damage,open,14430.67,9658.21,24088.88,False,False,True,False,False,clear,major,686.98,141,rideshare,GA
CLM-001379,POL-0006,VEH-00781,FLT-0006,2025-08-08,2025-08-14,sensor_damage,litigation,2565.96,4568.67,7134.63,False,False,True,False,False,wind,major,761.96,177,logistics,CO
CLM-001380,POL-0067,VEH-01684,FLT-0067,2025-09-07,2025-09-26,sensor_damage,closed,24533.73,1796.38,26330.11,True,True,True,False,False,wind,moderate,2624.34,112,rideshare,CA
CLM-001381,POL-0050,VEH-00996,FLT-0050,2025-02-01,2025-02-12,comprehensive,closed,14355.75,5017.62,19373.37,False,False,True,False,False,fog,moderate,0.0,143,rideshare,NV
CLM-001382,POL-0034,VEH-01533,FLT-0034,2025-07-22,2025-08-06,comprehensive,closed,16366.01,6191.57,22557.58,False,False,True,False,False,snow,minor,5116.65,230,logistics,CO
CLM-001383,POL-0063,VEH-00241,FLT-0063,2025-04-30,2025-05-19,sensor_damage,closed,13849.49,21246.95,35096.45,True,False,True,False,False,snow,minor,0.0,162,rideshare,GA
CLM-001384,POL-0026,VEH-00947,FLT-0026,2025-06-30,2025-07-19,comprehensive,subrogation,5203.25,528.74,5731.98,False,False,False,False,True,wind,moderate,0.0,206,delivery,IL
CLM-001385,POL-0030,VEH-00613,FLT-0030,2025-01-17,2025-01-22,sensor_damage,closed,8486.71,1318.4,9805.12,False,False,False,False,False,snow,minor,0.0,132,autonomous_taxi,IL
CLM-001386,POL-0020,VEH-01086,FLT-0020,2025-06-28,2025-07-16,bodily_injury,closed,23039.76,13580.67,36620.44,False,False,False,False,False,fog,minor,0.0,186,rideshare,IL
CLM-001387,POL-0079,VEH-00523,FLT-0079,2025-09-18,2025-10-05,sensor_damage,closed,37112.4,13112.72,50225.12,False,False,True,False,False,snow,moderate,0.0,129,delivery,GA
CLM-001388,POL-0029,VEH-00595,FLT-0029,2025-03-25,2025-03-29,property_damage,open,16163.57,6802.43,22966.0,False,False,True,False,False,clear,moderate,801.56,117,rideshare,TX
CLM-001389,POL-0036,VEH-00993,FLT-0036,2025-10-30,2025-10-31,property_damage,closed,10555.09,4316.2,14871.29,False,False,False,False,False,wind,minor,0.0,92,autonomous_taxi,GA
CLM-001390,POL-0064,VEH-01824,FLT-0064,2025-08-07,2025-08-19,sensor_damage,closed,26151.48,31646.9,57798.38,False,False,True,False,False,snow,moderate,2644.19,60,logistics,IL
CLM-001391,POL-0048,VEH-01837,FLT-0048,2025-04-26,2025-05-07,property_damage,closed,13278.44,13659.76,26938.2,False,False,False,True,True,clear,moderate,1367.1,192,autonomous_taxi,FL
CLM-001392,POL-0003,VEH-00915,FLT-0003,2025-07-24,2025-08-10,collision,litigation,16372.28,21415.34,37787.63,False,False,False,True,False,wind,major,2665.39,183,logistics,FL
CLM-001393,POL-0041,VEH-00965,FLT-0041,2025-08-22,2025-08-26,property_damage,closed,6189.06,7559.44,13748.5,False,False,True,False,False,snow,minor,2400.07,152,mixed_mobility,NV
CLM-001394,POL-0005,VEH-00538,FLT-0005,2025-09-18,2025-09-25,bodily_injury,open,33009.22,7215.37,40224.6,False,False,True,False,False,snow,minor,4274.91,156,delivery,IL
CLM-001395,POL-0049,VEH-00436,FLT-0049,2025-10-22,2025-11-10,property_damage,litigation,36936.69,26455.64,63392.33,False,False,True,False,True,wind,minor,1027.98,175,rideshare,FL
CLM-001396,POL-0011,VEH-00435,FLT-0011,2025-05-06,2025-05-16,collision,closed,15018.39,16250.0,31268.39,False,False,False,False,False,wind,minor,2570.71,237,logistics,CA
CLM-001397,POL-0044,VEH-00152,FLT-0044,2025-10-03,2025-10-19,bodily_injury,closed,5424.6,1759.1,7183.69,False,False,True,False,False,wind,minor,1829.27,95,delivery,IL
CLM-001398,POL-0075,VEH-00711,FLT-0075,2025-02-06,2025-02-18,collision,closed,49611.08,4836.82,54447.9,False,False,True,False,True,clear,major,0.0,14,autonomous_taxi,NV
CLM-001399,POL-0051,VEH-01223,FLT-0051,2025-10-11,2025-10-28,sensor_damage,closed,9980.61,10004.2,19984.81,True,True,True,False,False,rain,moderate,0.0,25,autonomous_taxi,AZ
CLM-001400,POL-0036,VEH-01897,FLT-0036,2025-09-13,2025-09-26,sensor_damage,closed,19318.05,21664.5,40982.55,False,False,False,False,False,wind,minor,0.0,165,autonomous_taxi,GA
CLM-001401,POL-0058,VEH-00310,FLT-0058,2025-10-28,2025-11-01,collision,subrogation,14271.43,2884.58,17156.01,False,False,True,False,False,fog,minor,617.84,206,mixed_mobility,CA
CLM-001402,POL-0024,VEH-01173,FLT-0024,2025-09-19,2025-09-27,property_damage,subrogation,8766.58,4494.08,13260.67,False,False,True,True,True,clear,severe,2744.22,84,autonomous_taxi,FL
CLM-001403,POL-0079,VEH-01567,FLT-0079,2025-08-11,2025-08-19,bodily_injury,open,17938.12,7938.04,25876.16,False,False,True,False,False,fog,moderate,0.0,180,delivery,GA
CLM-001404,POL-0035,VEH-00343,FLT-0035,2025-08-04,2025-08-12,bodily_injury,closed,7112.2,7603.9,14716.1,False,False,True,False,False,fog,minor,6744.87,200,logistics,GA
CLM-001405,POL-0038,VEH-01097,FLT-0038,2025-03-10,2025-03-27,sensor_damage,open,27932.69,16196.08,44128.77,False,False,True,True,False,wind,minor,3626.13,169,autonomous_taxi,NY
CLM-001406,POL-0010,VEH-00580,FLT-0010,2025-01-01,2025-01-14,sensor_damage,litigation,4839.54,2044.91,6884.46,False,False,False,False,False,rain,minor,3563.08,25,logistics,GA
CLM-001407,POL-0039,VEH-01988,FLT-0039,2025-02-22,2025-03-04,property_damage,closed,24484.3,2902.79,27387.1,False,False,False,False,False,snow,minor,0.0,58,logistics,FL
CLM-001408,POL-0046,VEH-00877,FLT-0046,2025-05-29,2025-06-15,sensor_damage,open,19508.35,29311.31,48819.67,False,False,True,False,True,rain,moderate,0.0,156,autonomous_taxi,IL
CLM-001409,POL-0053,VEH-01560,FLT-0053,2025-11-05,2025-11-25,sensor_damage,closed,24474.35,19145.23,43619.58,False,False,True,False,False,rain,moderate,3351.77,63,autonomous_taxi,CO
CLM-001410,POL-0012,VEH-00909,FLT-0012,2025-07-28,2025-08-15,bodily_injury,closed,20219.46,10938.16,31157.63,False,False,False,False,False,rain,minor,462.39,225,logistics,GA
CLM-001411,POL-0078,VEH-01152,FLT-0078,2025-04-17,2025-05-01,collision,open,21525.73,3184.33,24710.05,False,False,False,False,False,wind,minor,1685.56,200,autonomous_taxi,NY
CLM-001412,POL-0074,VEH-00500,FLT-0074,2025-07-16,2025-08-05,property_damage,closed,5556.46,4031.67,9588.13,False,True,False,False,True,wind,minor,1568.41,201,mixed_mobility,NY
CLM-001413,POL-0045,VEH-01690,FLT-0045,2025-10-09,2025-10-25,collision,closed,2751.38,6086.32,8837.7,False,False,True,False,False,snow,minor,1741.68,115,rideshare,CO
CLM-001414,POL-0023,VEH-01166,FLT-0023,2025-05-12,2025-05-20,comprehensive,closed,2780.5,2446.74,5227.25,False,True,True,True,False,clear,minor,0.0,206,autonomous_taxi,AZ
CLM-001415,POL-0019,VEH-00729,FLT-0019,2025-10-23,2025-11-05,property_damage,closed,26271.79,8431.61,34703.4,False,False,True,False,False,wind,minor,5563.61,111,autonomous_taxi,NV
CLM-001416,POL-0049,VEH-01048,FLT-0049,2025-02-12,2025-02-15,property_damage,subrogation,102576.57,36452.65,139029.22,False,False,True,False,False,fog,minor,0.0,221,rideshare,FL
CLM-001417,POL-0010,VEH-01471,FLT-0010,2025-02-09,2025-02-11,collision,closed,4770.61,2930.41,7701.02,False,False,True,False,False,fog,minor,15.14,46,logistics,GA
CLM-001418,POL-0057,VEH-01910,FLT-0057,2025-06-21,2025-07-08,collision,open,20982.73,26668.03,47650.75,False,True,True,False,False,fog,moderate,421.84,99,rideshare,CO
CLM-001419,POL-0058,VEH-01054,FLT-0058,2025-01-06,2025-01-19,collision,closed,3372.85,950.8,4323.65,False,False,True,False,False,wind,minor,0.0,89,mixed_mobility,CA
CLM-001420,POL-0014,VEH-01672,FLT-0014,2025-11-06,2025-11-06,comprehensive,open,10200.33,6731.16,16931.49,False,False,False,False,False,clear,minor,2102.9,185,rideshare,TX
CLM-001421,POL-0044,VEH-01093,FLT-0044,2025-10-19,2025-10-28,property_damage,closed,16733.66,11678.02,28411.67,False,True,True,False,False,clear,moderate,0.0,33,delivery,IL
CLM-001422,POL-0040,VEH-00794,FLT-0040,2025-05-25,2025-06-05,sensor_damage,subrogation,13205.97,13355.6,26561.57,False,False,True,False,False,clear,moderate,537.77,239,autonomous_taxi,GA
CLM-001423,POL-0046,VEH-00913,FLT-0046,2025-08-07,2025-08-23,sensor_damage,closed,1946.61,3281.73,5228.33,False,False,False,True,False,wind,moderate,2872.15,131,autonomous_taxi,IL
CLM-001424,POL-0039,VEH-01806,FLT-0039,2025-05-21,2025-06-03,comprehensive,closed,60103.62,47629.39,107733.01,False,False,True,False,False,rain,major,3992.83,85,logistics,FL
CLM-001425,POL-0064,VEH-00072,FLT-0064,2025-11-12,2025-12-02,sensor_damage,subrogation,41547.4,2633.04,44180.45,False,False,True,False,False,fog,major,1834.52,121,logistics,IL
CLM-001426,POL-0036,VEH-00920,FLT-0036,2025-07-13,2025-07-30,sensor_damage,closed,17360.01,6789.59,24149.6,False,False,False,False,False,clear,minor,358.74,205,autonomous_taxi,GA
CLM-001427,POL-0034,VEH-00257,FLT-0034,2025-01-10,2025-01-25,bodily_injury,closed,33107.39,6120.13,39227.53,False,True,True,False,True,clear,minor,3318.33,177,logistics,CO
CLM-001428,POL-0005,VEH-00018,FLT-0005,2025-06-03,2025-06-13,collision,open,28650.14,4190.31,32840.45,False,False,True,False,False,snow,minor,164.52,216,delivery,IL
CLM-001429,POL-0001,VEH-00290,FLT-0001,2025-04-10,2025-04-28,property_damage,closed,19458.42,7122.36,26580.78,False,False,True,False,False,wind,moderate,205.44,33,logistics,CO
CLM-001430,POL-0029,VEH-00563,FLT-0029,2025-06-22,2025-06-27,bodily_injury,closed,24348.73,4311.08,28659.81,False,True,True,False,False,rain,major,213.02,69,rideshare,TX
CLM-001431,POL-0039,VEH-01251,FLT-0039,2025-05-02,2025-05-10,property_damage,closed,4839.44,2634.46,7473.91,False,False,False,False,False,snow,minor,0.0,190,logistics,FL
CLM-001432,POL-0072,VEH-01427,FLT-0072,2025-10-10,2025-10-18,property_damage,closed,21525.21,2235.43,23760.64,False,False,False,False,False,clear,major,1219.8,121,delivery,AZ
CLM-001433,POL-0010,VEH-00226,FLT-0010,2025-04-08,2025-04-14,collision,closed,56247.63,40936.62,97184.25,False,False,True,True,False,snow,minor,772.56,210,logistics,GA
CLM-001434,POL-0028,VEH-00801,FLT-0028,2025-11-22,2025-12-01,comprehensive,subrogation,37708.46,12451.69,50160.15,False,False,True,False,False,snow,minor,2716.08,91,rideshare,FL
CLM-001435,POL-0030,VEH-00100,FLT-0030,2025-11-05,2025-11-25,bodily_injury,subrogation,5800.68,758.24,6558.92,False,False,True,True,False,fog,minor,329.97,95,autonomous_taxi,IL
CLM-001436,POL-0062,VEH-00221,FLT-0062,2025-05-06,2025-05-23,property_damage,open,8592.87,8772.45,17365.33,False,False,True,False,False,clear,major,498.15,29,delivery,CA
CLM-001437,POL-0041,VEH-01070,FLT-0041,2025-04-09,2025-04-18,bodily_injury,subrogation,3075.52,6372.98,9448.5,False,True,True,False,False,clear,minor,0.0,149,mixed_mobility,NV
CLM-001438,POL-0077,VEH-01643,FLT-0077,2025-06-17,2025-06-21,sensor_damage,closed,23323.44,30291.71,53615.16,False,False,True,False,False,rain,minor,1401.4,173,rideshare,AZ
CLM-001439,POL-0032,VEH-00239,FLT-0032,2025-03-22,2025-03-24,comprehensive,closed,38345.81,11031.77,49377.58,False,False,True,True,True,snow,moderate,5113.31,18,logistics,CO
CLM-001440,POL-0041,VEH-00455,FLT-0041,2025-03-29,2025-04-18,property_damage,closed,12980.07,4175.73,17155.79,False,False,True,False,False,wind,minor,0.0,214,mixed_mobility,NV
CLM-001441,POL-0044,VEH-01467,FLT-0044,2025-04-13,2025-04-25,property_damage,closed,26915.57,31972.52,58888.09,False,False,False,False,False,wind,minor,1539.36,170,delivery,IL
CLM-001442,POL-0024,VEH-00991,FLT-0024,2025-01-02,2025-01-17,comprehensive,closed,6454.58,6789.84,13244.42,False,False,True,False,False,rain,minor,5590.12,158,autonomous_taxi,FL
CLM-001443,POL-0044,VEH-00079,FLT-0044,2025-01-15,2025-01-23,collision,closed,38320.78,2233.37,40554.15,False,False,True,False,False,clear,minor,3395.85,201,delivery,IL
CLM-001444,POL-0024,VEH-01782,FLT-0024,2025-01-11,2025-01-24,comprehensive,closed,28308.65,22823.3,51131.95,False,True,False,False,False,rain,minor,667.43,53,autonomous_taxi,FL
CLM-001445,POL-0058,VEH-01192,FLT-0058,2025-03-25,2025-04-14,comprehensive,closed,42418.18,8868.96,51287.15,False,False,True,False,False,wind,moderate,0.0,228,mixed_mobility,CA
CLM-001446,POL-0056,VEH-00297,FLT-0056,2025-05-22,2025-05-28,collision,open,31588.53,26136.84,57725.37,False,False,True,False,False,fog,moderate,0.0,105,autonomous_taxi,GA
CLM-001447,POL-0040,VEH-01234,FLT-0040,2025-08-09,2025-08-10,collision,closed,12457.62,12011.05,24468.66,True,False,True,False,False,rain,major,0.0,92,autonomous_taxi,GA
CLM-001448,POL-0065,VEH-01449,FLT-0065,2025-03-05,2025-03-07,collision,closed,6477.33,7540.18,14017.51,False,False,False,False,False,fog,minor,439.78,77,mixed_mobility,GA
CLM-001449,POL-0055,VEH-00544,FLT-0055,2025-08-03,2025-08-07,property_damage,closed,7530.68,11004.65,18535.33,False,False,True,False,False,clear,moderate,3045.71,57,rideshare,CO
CLM-001450,POL-0040,VEH-01128,FLT-0040,2025-02-10,2025-02-13,sensor_damage,litigation,27205.38,3181.07,30386.45,False,True,True,False,False,clear,severe,1809.11,41,autonomous_taxi,GA
CLM-001451,POL-0028,VEH-01369,FLT-0028,2025-07-18,2025-08-04,bodily_injury,litigation,11408.45,25371.27,36779.71,False,True,True,False,False,snow,moderate,1864.31,26,rideshare,FL
CLM-001452,POL-0039,VEH-01388,FLT-0039,2025-06-28,2025-06-30,comprehensive,closed,7289.47,2882.23,10171.7,False,False,False,False,False,rain,minor,2593.28,191,logistics,FL
CLM-001453,POL-0047,VEH-00805,FLT-0047,2025-07-23,2025-08-12,collision,closed,46488.36,17085.46,63573.83,False,False,False,False,False,fog,minor,2036.98,185,logistics,NY
CLM-001454,POL-0001,VEH-01649,FLT-0001,2025-10-17,2025-10-21,comprehensive,open,11566.63,4239.46,15806.09,False,False,False,False,False,rain,moderate,0.0,184,logistics,CO
CLM-001455,POL-0042,VEH-01662,FLT-0042,2025-04-29,2025-05-07,collision,closed,14144.25,13994.02,28138.28,False,False,False,False,False,clear,moderate,1066.8,131,logistics,IL
CLM-001456,POL-0024,VEH-01604,FLT-0024,2025-10-31,2025-11-02,collision,open,35355.55,8930.2,44285.74,False,False,True,False,False,snow,major,1118.65,126,autonomous_taxi,FL
CLM-001457,POL-0033,VEH-00546,FLT-0033,2025-02-17,2025-02-19,bodily_injury,closed,4542.6,4878.36,9420.96,True,False,True,True,False,clear,major,2340.75,39,rideshare,IL
CLM-001458,POL-0061,VEH-00816,FLT-0061,2025-01-20,2025-01-27,sensor_damage,closed,27254.68,31178.65,58433.33,False,False,True,False,False,snow,minor,0.0,211,autonomous_taxi,AZ
CLM-001459,POL-0041,VEH-00965,FLT-0041,2025-08-19,2025-08-26,property_damage,closed,24268.44,15800.87,40069.31,False,False,False,False,False,rain,moderate,4627.0,87,mixed_mobility,NV
CLM-001460,POL-0050,VEH-00735,FLT-0050,2025-08-25,2025-09-12,bodily_injury,subrogation,2713.73,5303.02,8016.75,False,False,True,False,False,rain,minor,633.47,238,rideshare,NV
CLM-001461,POL-0020,VEH-01100,FLT-0020,2025-09-18,2025-09-27,comprehensive,closed,2028.34,4467.3,6495.63,False,False,True,False,False,fog,minor,1533.95,47,rideshare,IL
CLM-001462,POL-0001,VEH-00468,FLT-0001,2025-07-16,2025-08-05,property_damage,closed,18659.46,14474.69,33134.15,False,False,False,False,False,snow,major,0.0,122,logistics,CO
CLM-001463,POL-0045,VEH-01215,FLT-0045,2025-08-29,2025-09-14,property_damage,closed,21658.11,8525.46,30183.57,False,True,True,False,False,wind,minor,1125.93,97,rideshare,CO
CLM-001464,POL-0045,VEH-00383,FLT-0045,2025-09-27,2025-09-29,property_damage,closed,21162.82,21471.74,42634.56,True,True,False,False,False,fog,moderate,5098.38,198,rideshare,CO
CLM-001465,POL-0033,VEH-00266,FLT-0033,2025-04-09,2025-04-28,collision,closed,4424.02,7972.8,12396.82,False,False,False,False,False,snow,minor,7638.66,185,rideshare,IL
CLM-001466,POL-0050,VEH-01654,FLT-0050,2025-07-17,2025-07-26,property_damage,closed,20245.54,12108.14,32353.68,False,True,True,False,False,clear,minor,1178.57,48,rideshare,NV
CLM-001467,POL-0048,VEH-01660,FLT-0048,2025-01-02,2025-01-19,comprehensive,closed,37128.31,6473.24,43601.56,False,False,True,False,True,wind,moderate,0.0,137,autonomous_taxi,FL
CLM-001468,POL-0006,VEH-01470,FLT-0006,2025-03-06,2025-03-25,bodily_injury,open,1794.94,730.94,2525.88,False,True,True,False,False,snow,minor,1721.28,213,logistics,CO
CLM-001469,POL-0013,VEH-00929,FLT-0013,2025-09-05,2025-09-16,bodily_injury,open,17137.18,26643.97,43781.16,False,False,True,False,False,rain,minor,1258.08,83,rideshare,GA
CLM-001470,POL-0057,VEH-00768,FLT-0057,2025-08-10,2025-08-24,collision,subrogation,22958.32,5231.85,28190.17,False,False,True,False,False,clear,major,561.9,70,rideshare,CO
CLM-001471,POL-0064,VEH-00487,FLT-0064,2025-03-18,2025-03-19,comprehensive,closed,937.94,985.86,1923.8,False,False,False,True,False,fog,minor,2965.47,83,logistics,IL
CLM-001472,POL-0042,VEH-00175,FLT-0042,2025-10-25,2025-11-03,comprehensive,open,3175.71,4126.18,7301.89,False,False,True,True,True,rain,moderate,3145.34,235,logistics,IL
CLM-001473,POL-0014,VEH-00099,FLT-0014,2025-06-19,2025-07-06,bodily_injury,open,7193.2,5607.62,12800.82,False,False,False,False,False,clear,moderate,3145.93,12,rideshare,TX
CLM-001474,POL-0075,VEH-00711,FLT-0075,2025-06-28,2025-06-30,bodily_injury,closed,8851.33,3431.87,12283.21,False,True,True,False,False,clear,minor,369.12,23,autonomous_taxi,NV
CLM-001475,POL-0024,VEH-00739,FLT-0024,2025-07-25,2025-08-10,comprehensive,subrogation,11855.28,26075.12,37930.4,False,False,True,False,False,rain,severe,0.0,119,autonomous_taxi,FL
CLM-001476,POL-0071,VEH-01798,FLT-0071,2025-08-26,2025-09-10,comprehensive,open,1967.06,3710.44,5677.5,False,True,True,False,False,snow,moderate,479.37,229,rideshare,NV
CLM-001477,POL-0036,VEH-00620,FLT-0036,2025-02-16,2025-03-07,collision,subrogation,12659.57,22014.52,34674.1,True,True,True,False,False,wind,minor,0.0,106,autonomous_taxi,GA
CLM-001478,POL-0066,VEH-01504,FLT-0066,2025-04-04,2025-04-19,comprehensive,closed,13849.93,30271.26,44121.19,False,False,True,False,False,clear,moderate,0.0,226,delivery,NY
CLM-001479,POL-0074,VEH-00010,FLT-0074,2025-08-06,2025-08-11,comprehensive,closed,12182.05,15552.85,27734.9,False,False,True,False,False,rain,moderate,1940.36,47,mixed_mobility,NY
CLM-001480,POL-0034,VEH-00141,FLT-0034,2025-06-27,2025-07-13,sensor_damage,closed,27274.16,1584.2,28858.36,False,False,False,False,False,wind,minor,827.84,231,logistics,CO
CLM-001481,POL-0029,VEH-01526,FLT-0029,2025-11-10,2025-11-10,bodily_injury,closed,16017.39,10316.71,26334.11,False,True,False,False,False,clear,moderate,1107.53,236,rideshare,TX
CLM-001482,POL-0028,VEH-00490,FLT-0028,2025-05-15,2025-05-23,property_damage,subrogation,4395.7,4346.0,8741.71,False,False,True,False,False,snow,minor,5046.54,190,rideshare,FL
CLM-001483,POL-0024,VEH-01598,FLT-0024,2025-07-17,2025-07-24,property_damage,closed,5773.32,10617.11,16390.43,False,False,True,True,False,fog,minor,0.0,96,autonomous_taxi,FL
CLM-001484,POL-0055,VEH-00218,FLT-0055,2025-08-20,2025-09-04,collision,closed,15426.01,1396.81,16822.82,False,False,True,True,False,fog,major,4313.42,224,rideshare,CO
CLM-001485,POL-0021,VEH-00246,FLT-0021,2025-08-29,2025-09-03,comprehensive,litigation,3505.96,1919.05,5425.01,False,False,True,False,False,rain,moderate,1736.35,99,mixed_mobility,TX
CLM-001486,POL-0058,VEH-01229,FLT-0058,2025-04-09,2025-04-17,collision,closed,17544.66,7968.5,25513.16,False,False,True,False,False,wind,minor,1336.26,232,mixed_mobility,CA
CLM-001487,POL-0018,VEH-01286,FLT-0018,2025-04-25,2025-05-15,comprehensive,closed,1347.43,993.22,2340.65,False,False,True,False,False,clear,minor,2622.0,83,delivery,TX
